x,y,z
0.015773,-0.0021779,0.11437
0.008463,-0.035519,0.0053905
0.011206,-0.018823,0.023486
0.011399,-0.044918,0.014233
0.01127,-0.030631,0.026212
0.016318,-0.065208,0.036064
0.011661,-0.0038737,0.074707
0.011574,-0.02218,0.030401
0.012499,-0.0007735,0.056524
0.013086,-0.040253,0.088923
0.010666,-0.06274,0.017088
0.013193,-0.020071,0.11664
0.012124,-0.041452,0.059988
0.010178,-0.044615,0.019386
0.01532,-0.044415,0.094755
0.01202,-0.041607,0.05277
0.011798,-0.069018,0.069768
0.011347,-0.054965,0.018718
0.014053,-0.0030777,0.096893
0.014039,-0.043752,0.11285
0.010775,-0.016783,0.029342
0.014317,-0.044959,0.080516
0.011956,-0.028282,0.022719
0.01299,-0.055895,0.10218
0.013413,-0.057508,0.077411
0.012704,-0.037017,0.084683
0.010243,-0.029691,0.032608
0.01916,-0.0015083,0.087598
0.0081622,-0.0015938,0.029382
0.015489,-0.048867,0.09371
0.013019,-0.056675,0.075258
0.019488,-0.0072645,0.12192
0.013282,-0.061508,0.095264
0.014411,-0.002684,0.061206
0.011616,-0.037816,0.025088
0.013392,-0.062142,0.08665
0.012775,-0.032604,0.026786
0.014554,-0.014684,0.11511
0.013943,-0.0022665,0.092065
0.012657,-0.030584,0.0015284
0.0060749,-0.071846,0.052977
0.010927,-0.025613,0.025527
0.010735,-0.011595,0.023589
0.010888,-0.057132,0.022957
0.01337,-0.017633,0.10976
0.012033,-0.035411,0.091288
0.014468,-0.057466,0.0036189
0.01119,-0.034438,0.026227
0.0093038,-0.040983,0.019701
0.014592,-0.045115,0.099618
0.013698,-0.067105,0.081072
0.013162,-0.065262,0.055883
0.013408,-0.0033694,0.031089
0.01304,-0.042646,0.01905
0.01409,-0.014002,0.11704
0.012817,-0.067686,0.03803
0.014335,-0.058673,0.072515
0.013353,-0.04327,0.10151
0.014784,-0.013701,0.091525
0.014257,-0.035608,0.00041536
0.013785,-0.047102,0.054539
0.0097644,-0.027203,0.010944
0.016755,-0.0024373,0.076401
0.013761,-0.041226,0.0862
0.011028,-0.054999,0.039141
0.013172,-0.065019,0.018965
0.011441,-0.068889,0.062252
0.010088,-0.061342,0.039121
0.013287,-0.057331,0.072413
0.013493,-0.041851,0.038511
0.0119,-0.040018,0.065981
0.015,-0.060826,0.0737
0.012554,-0.0051784,0.097082
0.011954,-0.019943,0.023531
0.011007,-0.029124,0.011062
0.014041,-0.036332,0.086474
0.01157,-0.063461,0.012532
0.014805,-0.022883,0.11987
0.013694,-0.05677,0.073586
0.014976,-0.057202,0.035045
0.013234,-0.04379,0.059376
0.013475,-0.057419,0.077909
0.015481,-0.010392,0.12251
0.015663,-0.06659,0.076104
0.012924,-0.038985,0.083528
0.01257,-0.06028,0.021802
0.012097,-0.044139,0.047809
0.011776,-0.069954,0.02498
0.011597,-0.058246,0.083808
0.010455,-0.041987,0.021122
0.0091975,-0.037327,0.029606
0.015513,-0.035085,0.11356
0.017586,-0.022654,0.1128
0.014407,-0.064198,0.080047
0.01556,-0.01379,0.089969
0.012341,-0.028634,0.0081197
0.015696,-0.038095,0.11531
0.013426,-0.047008,0.057811
0.015518,-0.0033656,0.09218
0.012666,-0.040251,0.082002
0.015285,-0.031446,0.10936
0.013711,-0.015737,0.01966
0.010073,-0.052256,0.053813
0.015098,-0.028103,0.10463
0.013574,-0.04096,0.03824
0.014801,-0.0089897,0.093742
0.013468,-0.036787,0.11669
0.013035,-0.070957,0.033474
0.015151,-0.034098,0.11421
0.011999,-0.041809,0.0031472
0.01361,-0.0007867,0.033954
0.013075,-0.043743,0.010756
0.014127,-0.066013,0.038387
0.012026,-0.029005,0.032375
0.016765,-0.0015905,0.098135
0.014371,-0.028619,0.01141
0.016669,-0.0029339,0.11062
0.016945,-0.043891,0.078452
0.013556,-0.061824,0.014596
0.015464,-0.038635,0.0024155
0.014459,-0.018004,0.10983
0.011919,-0.052214,0.056607
0.012381,-0.026047,0.021944
0.014754,-0.012539,0.088659
0.016365,-0.03303,0.11131
0.015473,-0.0466,0.088851
0.017665,-0.049567,0.081242
0.011266,-0.048975,0.035266
0.014216,-0.0046041,0.075454
0.016734,-0.021771,0.11266
0.017779,-0.053933,0.10249
0.014815,-0.062925,0.057245
0.013676,-0.03106,0.029602
0.013565,-0.054675,0.018696
0.014826,-0.041477,0.059926
0.012935,-0.0075376,0.024468
0.012225,-0.056846,0.056645
0.013635,-0.024042,0.025911
0.014964,-0.051436,0.088833
0.014985,-0.0022587,0.076085
0.01806,-0.069304,0.057959
0.01488,-0.063394,0.087829
0.015384,-0.059317,0.081441
0.013867,-0.04001,0.066198
0.014654,-0.058012,0.073498
0.012027,-0.045416,0.0012264
0.014702,-0.059305,0.078928
0.014712,-0.045577,0.10686
0.014623,-0.0049162,0.10554
0.013364,-0.031207,0.028434
0.015493,-0.037024,0.0014199
0.017558,-0.003116,0.10519
0.015344,-0.023667,0.0245
0.01286,-0.063289,0.018856
0.016228,-0.0047654,0.10648
0.0139,-0.040667,0.0064819
0.013902,-0.021231,0.023679
0.016644,-0.03121,0.11923
0.016316,-0.017373,0.11853
0.017437,-0.045364,0.10395
0.014109,-0.057325,0.082735
0.014864,-0.045453,0.1098
0.016143,-0.030716,0.011037
0.014502,-0.043088,0.082621
0.017414,-0.048946,0.1031
0.018821,-0.030376,0.11418
0.015348,-0.029564,0.10879
0.014945,-0.056975,0.051152
0.015085,-0.034425,0.024645
0.018692,-0.029447,0.11189
0.013739,-0.064118,0.021526
0.013679,-0.054192,0.017827
0.015574,-0.0054877,0.093335
0.012561,-0.055891,0.021962
0.017202,-0.04325,0.092156
0.013924,-0.042172,0.04221
0.016029,-0.026782,0.025131
0.014144,-0.035895,0.021803
0.013867,-0.041898,-0.00084624
0.016784,-0.054334,0.032173
0.013879,-0.020976,0.032063
0.019842,-0.049739,0.048991
0.015237,-0.042225,0.063823
0.016419,-0.028092,0.10219
0.014998,-0.012419,0.027462
0.016673,-0.0056866,0.075933
0.013791,-0.026885,0.020644
0.01529,-0.025561,0.002531
0.016384,-0.011872,0.086695
0.017991,-0.0088524,0.12314
0.016547,-0.037206,0.023494
0.015642,-0.046987,0.064396
0.014981,-0.040959,0.097932
0.017779,-0.031564,0.11745
0.017852,-0.060924,0.094036
0.017015,-0.028364,0.10851
0.014523,-0.036743,0.0264
0.016007,-0.045547,0.065004
0.01532,-0.060467,0.09655
0.015604,-0.053515,0.057289
0.017063,-0.062527,0.084702
0.0139,-0.069152,0.072263
0.015113,-0.015871,0.023106
0.016126,-0.0021634,0.083471
0.018593,-0.028157,0.11833
0.013822,-0.041792,0.048185
0.014329,-0.023607,0.032087
0.015491,-0.033054,0.027014
0.016285,-0.040735,0.091727
0.017336,-0.054092,0.052458
0.01467,-0.049745,0.029831
0.019176,-0.025368,0.1151
0.017645,-0.0044863,0.090472
0.013996,-0.038262,0.023737
0.018426,-0.00019621,0.060297
0.01355,-0.043832,0.055385
0.015895,-0.043458,0.063568
0.019726,-0.034362,0.1128
0.016527,-0.064613,0.081331
0.017579,-0.0029847,0.09005
0.01465,-0.045217,0.084506
0.017632,-0.068283,0.051329
0.016479,-0.050369,0.062598
0.018193,-0.055401,0.035912
0.015341,-0.051745,0.027631
0.016383,-0.040997,0.0079582
0.013454,-0.040171,0.039335
0.014683,-0.039229,0.094229
0.010794,-0.042439,0.042257
0.015252,-0.043982,0.063403
0.014334,-0.047976,0.033143
0.013834,-0.070053,0.052542
0.016893,-0.037758,0.06434
0.013927,-0.018509,0.032381
0.015292,-0.043998,0.048545
0.016638,-0.040831,0.010725
0.015424,-0.041714,0.08034
0.015236,-0.030717,0.027096
0.013531,-0.054758,0.03673
0.01561,-0.041807,0.016464
0.019924,-0.037249,0.11421
0.015847,-0.054173,0.032918
0.02096,-0.001567,0.056546
0.019976,-0.05778,0.090723
0.01758,-0.028666,0.10991
0.018785,-0.051095,0.10131
0.015931,-0.056118,0.056362
0.015569,-0.044019,0.056131
0.018418,-0.046153,0.10634
0.017177,-0.015202,0.12145
0.015841,-0.040673,0.016802
0.014743,-0.054473,0.015017
0.015924,-0.039077,0.065418
0.016162,-0.026128,0.033307
0.016527,-0.0019212,0.058158
0.016545,0.0008742,0.054569
0.022434,-0.0019388,0.10618
0.012901,-0.039849,0.017805
0.017619,-0.013528,0.12224
0.019483,-0.012959,0.12298
0.019201,-0.045608,0.047088
0.015422,-0.0015775,0.077091
0.016766,0.00051611,0.073607
0.016964,-0.049879,0.063123
0.016445,-0.030627,0.10682
0.020029,-0.042516,0.033719
0.017548,-0.056319,0.10062
0.016804,-0.067864,0.024773
0.014885,-0.052917,0.016614
0.016591,-0.05338,0.026691
0.016499,-0.047418,0.058817
0.025877,-0.0012842,0.079679
0.016073,-0.04787,0.095424
0.015826,-0.018946,0.022777
0.015937,-0.051693,0.058841
0.011983,-0.052915,0.0019325
0.017865,-0.046945,0.077392
0.021587,-0.044023,0.11059
0.017118,-0.0090709,0.08681
0.018497,-0.0043621,0.11139
0.015897,-0.01683,0.032539
0.017845,-0.057978,0.053695
0.016389,-0.027081,0.10466
0.017877,-0.043175,0.078428
0.016946,-0.066739,0.055624
0.017845,-0.050944,0.060412
0.018132,-0.022288,0.11366
0.014365,-0.052071,0.035197
0.014533,-0.060936,0.014243
0.012834,-0.01965,0.012088
0.018372,-0.027404,0.097412
0.017414,-0.03812,0.01325
0.015676,-0.052063,0.012079
0.020552,-0.032884,0.11039
0.017259,-0.047344,0.042607
0.015248,-0.025273,0.020984
0.01768,-0.018371,0.010202
0.01697,-0.070013,0.031545
0.014547,-0.038647,-0.0015097
0.014472,-0.065556,0.021863
0.017463,-0.043508,0.042696
0.020059,-0.065454,0.049915
0.019229,-0.0091801,0.085537
0.016505,-0.043844,0.06261
0.01751,-0.035823,0.059403
0.016825,-0.037078,0.063627
0.013205,-0.068858,0.023428
0.015549,-0.054633,0.01599
0.01689,-0.053718,0.055756
0.016424,-0.049966,0.026712
0.01451,-0.028231,0.00019024
0.016495,-0.063103,0.090843
0.019511,-0.00096424,0.054374
0.017494,-0.040487,0.014308
0.019803,-0.030292,0.1026
0.018516,-0.045174,0.050975
0.01829,-0.0033293,0.11436
0.016089,0.0010694,0.048905
0.017838,-0.036864,0.021564
0.016377,2.7144e-05,0.045142
0.018205,-0.051035,0.091622
0.014455,-0.070034,0.03588
0.018079,-0.050554,0.07688
0.017668,-0.046229,0.093519
0.01589,-0.035815,0.020008
0.017086,-0.051212,0.032583
0.019656,-0.010799,0.08555
0.018608,-0.020482,0.12035
0.018087,-0.049841,0.061802
0.016651,-0.051194,0.025662
0.018045,-0.049128,0.060871
0.019577,-0.0053117,0.11975
0.020742,-0.064426,0.034902
0.017842,-0.04524,0.095956
0.015599,-0.035202,-0.0013926
0.019173,-0.064879,0.053395
0.019056,-0.056715,0.098112
0.016534,-0.029246,0.029591
0.016749,-0.059684,0.011243
0.016638,-0.069572,0.049795
0.021155,-0.017935,0.12297
0.016525,-0.046332,0.056567
0.018192,-0.049218,0.075436
0.016567,-0.045166,0.081692
0.016362,-0.035526,0.00086101
0.021185,-0.046091,0.10809
0.01862,-0.024161,0.11258
0.017171,-0.035699,0.06158
0.020139,-0.024698,0.11643
0.018372,-0.043624,0.054353
0.02057,-0.048855,0.046044
0.016084,-0.03809,0.01282
0.021588,-0.0033824,0.076136
0.019652,-0.027508,0.11418
0.016613,-0.032594,0.025024
0.0179,-0.065264,0.082782
0.017784,-0.04382,0.057528
0.018528,-0.03988,0.059521
0.020828,-0.010402,0.10774
0.018468,-0.054744,0.053873
0.015511,-0.034762,-9.8749e-05
0.01586,3.9368e-05,0.033507
0.019336,-0.027754,0.094209
0.017013,-0.023053,0.034474
0.016765,-0.052003,0.010925
0.019505,-0.054884,0.098674
0.017476,-0.032399,0.022189
0.02171,-0.02127,0.12177
0.020637,-0.010463,0.12244
0.019566,-0.057545,0.091755
0.015248,-0.034737,0.020166
0.0181,0.0011144,0.071661
0.01404,-0.053974,0.053734
0.017744,-0.0055223,0.10688
0.017008,-0.051417,-0.00054106
0.017432,-0.027326,0.099888
0.014679,-0.031773,-0.00078989
0.018723,6.253e-05,0.046252
0.01617,-0.069969,0.046882
0.019653,-0.059913,0.092274
0.019262,-0.05443,0.076555
0.016466,-0.025357,0.021292
0.015305,-0.031307,-0.00084024
0.020066,-0.0044227,0.10836
0.016708,-0.050629,0.013208
0.019688,-0.028442,0.02252
0.020986,-0.0018999,0.042689
0.019812,-0.0286,0.012198
0.015967,-0.027427,0.0076355
0.017108,-0.02041,0.028978
0.02456,0.00093373,0.072649
0.020786,-0.0063908,0.11681
0.01654,-0.035659,-0.0037236
0.01695,-0.059584,0.011182
0.016897,-0.021768,0.028149
0.016978,-0.014029,0.030761
0.018444,-0.0035277,0.092514
0.018145,-0.014913,0.020385
0.018279,-0.0097613,0.029963
0.018387,-0.025629,0.02233
0.017493,-0.041402,0.038138
0.016586,-0.0093018,0.028586
0.01874,-0.043909,0.079491
0.020492,-0.061461,0.089711
0.017187,-0.042157,0.039901
0.018358,8.2914e-05,0.032379
0.019251,-0.046537,0.075339
0.018688,-0.035905,0.058285
0.018694,-0.0017091,0.095093
0.0183,-0.040498,0.039757
0.020077,-0.001854,0.077111
0.018673,-0.029104,0.027264
0.01888,-0.046156,0.10279
0.021286,-0.052813,0.070759
0.016976,-0.063452,0.013592
0.020856,-0.0023987,0.089152
0.020988,-0.0039658,0.089573
0.018335,-0.039179,0.039919
0.021393,-0.045557,0.051397
0.016891,-0.05874,0.0069053
0.021712,-0.05482,0.07282
0.018205,-0.011888,0.087897
0.017636,-0.054732,0.00061811
0.018549,-0.052077,0.088784
0.017289,-0.025667,0.028603
0.016486,-0.038587,0.0070554
0.018179,-0.068038,0.07645
0.020728,-0.0070951,0.090066
0.015824,-0.0056602,0.028427
0.015013,-0.06539,0.017604
0.022451,-0.051735,0.070136
0.01974,-0.038697,0.0039674
0.018623,-0.043498,0.078282
0.020688,-0.049787,0.02531
0.02248,-0.03295,0.10738
0.01907,-0.065537,0.016948
0.018242,-0.04129,0.038028
0.019698,-0.007175,0.10921
0.017123,-0.023227,-0.0003182
0.02075,-0.052667,0.049727
0.018285,-0.067847,0.038631
0.016596,-0.02426,0.023358
0.020101,-0.036435,0.039973
0.025402,0.00065195,0.07325
0.02328,-0.0011791,0.074175
0.020062,-0.068139,0.047803
0.018404,-0.03225,0.016284
0.020707,-0.036197,0.059369
0.021766,-0.040916,0.11253
0.022231,-0.015216,0.0183
0.022875,-0.03927,0.11241
0.020634,-0.047909,0.075421
0.02084,-0.011005,0.086833
0.015496,-0.041858,-0.0031116
0.018783,-0.068496,0.034485
0.019057,-0.0049434,0.089687
0.017888,-0.041171,0.035724
0.017256,-0.020621,0.033852
0.017667,-0.057965,0.0081606
0.019673,-0.053223,0.023427
0.018672,-0.024928,0.022177
0.019798,-0.03104,0.026857
0.019223,-0.029094,0.11264
0.020097,-0.049695,0.098248
0.022176,-0.029433,0.10424
0.020427,-0.057417,0.077376
0.017979,-0.026164,0.024978
0.018189,-0.035057,0.059806
0.022297,-0.063659,0.049899
0.021782,-0.010328,0.1209
0.021733,-0.0044183,0.11248
0.017575,-0.033947,0.017251
0.022294,-0.060888,0.031677
0.02098,-0.055235,0.092446
0.018936,-0.03901,0.040014
0.022321,-0.058569,0.087684
0.018267,-0.023017,0.024621
0.018061,-0.020634,0.028896
0.016784,-0.049023,0.031157
0.017227,-0.055581,0.010135
0.017902,-0.0055574,0.029503
0.020144,-0.068084,0.040147
0.019992,-0.038741,0.011296
0.019622,-0.04732,0.080012
0.020017,-0.065919,0.082528
0.02259,-0.0029568,0.11209
0.020059,-0.017156,0.010804
0.020614,-0.02052,0.0263
0.017724,-0.059955,0.049967
0.01909,-0.042002,0.03742
0.0176,-0.069231,0.073265
0.021726,-0.031141,0.0956
0.019904,-0.045349,0.042888
0.024591,-0.066518,0.052719
0.020625,-0.045777,0.047273
0.019534,-0.037899,0.039725
0.019223,-0.067728,0.024933
0.019118,-0.049023,0.052028
0.019902,-0.039038,0.038921
0.024195,-0.0052916,0.07639
0.018127,0.00048756,0.067427
0.020003,-0.058508,0.050309
0.018347,-0.05572,0.0014817
0.021251,-0.011831,0.10791
0.022402,-0.013456,0.10916
0.02098,-0.063238,0.087173
0.018839,-0.068394,0.055509
0.020571,-0.025037,0.019987
0.021169,-0.013796,0.12254
0.02083,-0.038399,0.059758
0.020907,-0.025222,0.0054277
0.019138,-0.019472,0.024093
0.022533,-0.011039,0.11735
0.020329,-0.007881,0.10999
0.022386,-0.030285,0.11391
0.020111,-0.041211,0.053887
0.022864,-0.051081,0.071284
0.020038,-0.025186,0.021323
0.015742,-0.022881,0.0074864
0.019934,-0.050155,0.024063
0.020266,-0.029531,-0.0062667
0.021013,-0.028748,0.093677
0.020049,-0.031997,0.02484
0.021918,-0.058923,0.075503
0.022302,-0.029272,0.0077451
0.016818,-0.070129,0.064411
0.015881,-0.033235,0.00045236
0.024203,-0.047424,0.039573
0.020323,-0.043247,0.037672
0.023537,-0.035343,0.11097
0.022942,-0.067524,0.028951
0.022698,-0.012663,0.10807
0.022405,-0.056378,0.094153
0.021336,-0.053041,0.076154
0.023994,-0.0042816,0.091498
0.020652,-0.039224,0.0097498
0.021777,-0.053325,0.09761
0.018818,-0.028998,0.017417
0.024152,-0.0028785,0.093119
0.024121,-0.0042272,0.11672
0.020308,-0.03425,0.017261
0.022208,-0.050955,0.10026
0.025385,-0.010007,0.087597
0.016927,-0.00012605,0.030183
0.019448,-0.048375,0.08173
0.021255,-0.058376,0.036352
0.022215,-0.055438,0.069962
0.017503,-0.0017782,0.029247
0.022213,-0.031443,0.098775
0.023675,-0.033677,0.10122
0.021537,-0.044553,-0.0050866
0.021212,-0.054632,0.088667
0.020414,-0.025978,0.094221
0.020931,-0.016176,0.029223
0.022219,-0.03197,0.093649
0.018192,-0.018517,0.028619
0.020144,-0.057742,0.027576
0.021578,-0.030568,0.010504
0.021237,-0.041632,0.03264
0.022095,-0.052746,0.084888
0.02132,-0.051595,0.022521
0.022618,-0.013255,0.11238
0.023032,-0.026976,0.09637
0.022897,-0.058556,0.083681
0.025476,-0.0086516,0.087325
0.023275,-0.033931,0.096532
0.020736,-0.050478,0.080193
0.02011,-0.058028,0.036723
0.020776,-0.042895,0.055447
0.024615,-0.015421,0.1212
0.022315,-0.049222,0.044704
0.021851,-0.05424,0.052106
0.024155,-0.0014428,0.086833
0.023826,-0.018165,0.12267
0.016422,-0.023853,-0.0012794
0.021847,-0.035647,0.040119
0.024116,-0.01455,0.11466
0.019847,-0.025489,0.014368
0.01896,-0.030091,0.020586
0.018785,-0.029684,0.012696
0.019028,-0.051525,0.014514
0.022241,-0.062381,0.063666
0.022915,-0.066137,0.08032
0.024448,-0.052432,0.046359
0.020422,-0.036936,0.0027012
0.023713,-0.065472,0.03245
0.018916,-0.03413,0.0025698
0.018845,-0.050727,0.013682
0.023992,-0.013314,0.10977
0.024315,-0.031103,0.10241
0.023692,-0.033473,0.10126
0.020484,-0.027265,0.023031
0.019977,-0.028638,0.01864
0.024929,-0.061845,0.079627
0.019968,-0.035788,0.058673
0.024286,-0.012232,0.11026
0.024701,-0.01438,0.1187
0.021493,-0.026098,0.093913
0.022316,-0.061151,0.06696
0.021103,-0.055154,0.0090644
0.021682,-0.0016037,0.029042
0.02368,-0.042064,-0.0057211
0.023077,-0.054183,0.084709
0.020532,-0.025965,0.020051
0.025589,-0.0075834,0.11978
0.025261,-0.039032,0.11002
0.021677,-0.053117,0.022514
0.024231,-0.0087456,0.11725
0.023058,-0.060889,0.087239
0.021007,-0.023165,0.015236
0.021365,-0.025321,0.01545
0.021821,-0.06048,0.066311
0.021113,-0.051241,0.015411
0.020061,-0.029048,0.021541
0.023773,-0.016617,0.032605
0.01951,-0.051133,0.011709
0.024232,-0.026343,0.1187
0.022955,-0.06897,0.062765
0.027462,-0.0041531,0.089586
0.019886,-0.037999,0.056946
0.022201,-0.012901,0.030057
0.020455,-0.023171,0.023389
0.021532,-0.030326,0.016325
0.02133,-0.027924,0.010802
0.02035,-0.031721,0.021321
0.023077,-0.053228,0.069254
0.023662,-0.043111,0.031174
0.021038,-0.04975,0.014252
0.021403,-0.025836,-0.0077905
0.022715,-0.0097985,0.028918
0.02533,-0.047521,0.036487
0.020929,-0.036834,0.0082157
0.020915,-0.027052,0.016159
0.019954,-0.057274,0.0044128
0.020937,-0.021461,-0.0039838
0.026387,-0.063159,0.03012
0.02455,-0.067331,0.074408
0.026568,-0.04475,0.10628
0.023127,-0.062143,0.061752
0.023521,-0.058878,0.069145
0.023197,-0.059241,0.06537
0.024796,-0.0091109,0.090375
0.02475,-0.010471,0.088612
0.021211,-0.0080143,0.030474
0.021501,-0.036792,0.0038369
0.019692,-0.037967,0.011317
0.022821,-0.041224,0.032078
0.024049,-0.0013468,0.036758
0.024475,-0.060128,0.073836
0.020999,-0.053803,0.026838
0.02372,-0.064539,0.082657
0.024828,-0.035354,0.10745
0.020635,-0.034569,0.01941
0.021482,-0.035118,0.039842
0.02253,-0.031618,0.017259
0.022862,-0.056799,0.02438
0.020366,-0.026182,-0.0074283
0.021278,-0.055759,0.028484
0.023087,-0.019142,0.020095
0.021862,-0.037911,0.060272
0.021338,-0.055028,0.010389
0.021917,-0.037266,0.0075029
0.025604,-0.013131,0.11704
0.022386,-0.040945,0.057587
0.024435,-0.03131,0.11231
0.02145,-0.02749,0.021675
0.023101,-0.058897,0.051831
0.018268,-0.065745,0.037072
0.026153,-0.050958,0.044122
0.024709,-0.065925,0.03048
0.025728,-0.0017402,0.10404
0.02489,-0.059361,0.086334
0.024872,-0.060755,0.029352
0.024244,-0.0010531,0.049194
0.022021,-0.04917,-0.0033891
0.025617,-0.0032924,0.089237
0.02414,-0.025481,0.096615
0.022759,-0.043094,0.049631
0.025541,-0.042491,0.02884
0.025697,-0.046459,0.048293
0.020924,-0.018551,0.026972
0.024907,-0.054245,0.098824
0.022521,-0.060347,0.035435
0.023575,-0.044262,0.053103
0.023124,-0.025673,0.094758
0.028054,-0.062576,0.047871
0.024415,-0.027863,0.022024
0.025118,-0.0019525,0.044983
0.021588,-0.016209,0.013041
0.022727,-0.0197,0.02458
0.023811,-0.0040157,0.075434
0.026441,-0.041815,0.10785
0.023429,-0.057221,0.076342
0.02479,-0.037391,0.096366
0.023706,-0.066868,0.047486
0.026478,-0.043653,0.034676
0.020706,-0.024127,0.0054504
0.024388,-0.031113,0.10919
0.025556,-0.012504,0.11414
0.02181,-0.025933,0.021033
0.024019,-0.03343,0.091836
0.026277,-0.013309,0.11925
0.026262,-0.025284,0.095411
0.022904,-0.050033,0.013319
0.025396,-0.045455,0.10702
0.022077,-0.052925,0.013282
0.022526,-0.021807,0.019752
0.020925,-0.019905,0.0068138
0.023995,-0.016164,0.020323
0.024676,-0.056212,0.072399
0.025088,-0.038805,0.092243
0.026651,-0.028497,0.1013
0.024941,-0.039824,0.058836
0.024884,-0.036149,0.091767
0.023936,-0.065905,0.048641
0.023559,-0.059324,0.0095193
0.027589,-0.014937,0.12088
